110, 40, 10, 1, 3000, 100, 100, 100, 100,  87,  93, 100,  93,  96
111, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
112, 40, 10, 1, 3000, 100,  98,  99, 100,  87,  93, 100,  93,  96
113, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
114, 40, 10, 1, 3000, 100,  99,  99,  94,  84,  89,  97,  91,  94
115, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
116, 40, 10, 1, 3000, 100,  99,  99, 100,  84,  92, 100,  92,  96
117, 40, 10, 1, 3000, 100,  98,  99, 100,  84,  92, 100,  91,  95
118, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
119, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
120, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
121, 40, 10, 1, 3000, 100, 100, 100, 100,  87,  93, 100,  93,  96
122, 40, 10, 1, 3000, 100,  97,  98, 100,  82,  91, 100,  90,  95
123, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
124, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
125, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
126, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
127, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
128, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
129, 40, 10, 1, 3000, 100,  97,  98, 100,  84,  92, 100,  91,  95
130, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
131, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
132, 40, 10, 1, 3000, 100, 100, 100, 100,  91,  95, 100,  95,  97
133, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
134, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  91,  95
135, 40, 10, 1, 3000, 100, 100, 100, 100,  91,  95, 100,  95,  97
136, 40, 10, 1, 3000,  99,  98,  99,  95,  82,  89,  97,  90,  94
137, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
138, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
139, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  95,  97
140, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
141, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
142, 40, 10, 1, 3000, 100, 100, 100, 100,  87,  93, 100,  93,  96
143, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
144, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
145, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
146, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
147, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
148, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
149, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
150, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
151, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
152, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
153, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  91,  95
154, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
155, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
156, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
157, 40, 10, 1, 3000, 100, 100, 100, 100,  85,  92, 100,  92,  96
158, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
159, 40, 10, 1, 3000, 100,  99,  99,  95,  83,  89,  97,  91,  94
160, 40, 10, 1, 3000, 100,  99,  99,  99,  82,  91,  99,  90,  95
161, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
162, 40, 10, 1, 3000, 100,  99,  99, 100,  84,  92, 100,  92,  96
163, 40, 10, 1, 3000, 100,  99,  99, 100,  83,  91, 100,  91,  95
164, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  92,  96
165, 40, 10, 1, 3000, 100,  98,  99, 100,  88,  94, 100,  93,  96
166, 40, 10, 1, 3000, 100,  99,  99, 100,  91,  95, 100,  95,  97
167, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
168, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
169, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
170, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
171, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
172, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
173, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
174, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
175, 40, 10, 1, 3000, 100, 100, 100, 100,  87,  93, 100,  93,  96
176, 40, 10, 1, 3000,  98,  97,  97,  91,  74,  82,  94,  85,  90
177, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
178, 40, 10, 1, 3000, 100,  97,  98, 100,  86,  93, 100,  91,  95
179, 40, 10, 1, 3000, 100,  97,  98, 100,  84,  92, 100,  91,  95
180, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
181, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
182, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
183, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
184, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
185, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
186, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
187, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
188, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
189, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
190, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
191, 40, 10, 1, 3000, 100,  97,  98, 100,  85,  92, 100,  91,  95
192, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
193, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
194, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
195, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
196, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
197, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
198, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
199, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
200, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
201, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
202, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
203, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
204, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
205, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
206, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
207, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
208, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
209, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
210, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
211, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
212, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
213, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
214, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
215, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
216, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
217, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
218, 40, 10, 1, 3000, 100, 100, 100, 100,  85,  92, 100,  92,  96
219, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
220, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  95,  97
221, 40, 10, 1, 3000, 100,  99,  99, 100,  84,  92, 100,  92,  96
222, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
223, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
224, 40, 10, 1, 3000, 100, 100, 100, 100,  85,  92, 100,  92,  96
225, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
226, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
227, 40, 10, 1, 3000, 100,  98,  99, 100,  88,  94, 100,  93,  96
228, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
229, 40, 10, 1, 3000, 100, 100, 100, 100,  86,  93, 100,  93,  96
230, 40, 10, 1, 3000, 100,  99,  99, 100,  92,  96, 100,  95,  97
231, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
232, 40, 10, 1, 3000, 100,  98,  99, 100,  83,  91, 100,  90,  95
233, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
234, 40, 10, 1, 3000, 100,  97,  98, 100,  86,  93, 100,  92,  96
235, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
236, 40, 10, 1, 3000,  88,  98,  93,  71,  81,  76,  80,  90,  85
237, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
238, 40, 10, 1, 3000, 100,  99,  99, 100,  91,  95, 100,  95,  97
239, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
240, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
241, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
242, 40, 10, 1, 3000, 100,  97,  98, 100,  85,  92, 100,  91,  95
243, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  91,  95
244, 40, 10, 1, 3000, 100,  99,  99,  97,  82,  90,  98,  91,  94
245, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
246, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
247, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
248, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
249, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
250, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
251, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
252, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
253, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
254, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
255, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
256, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
257, 40, 10, 1, 3000, 100,  98,  99, 100,  81,  90, 100,  90,  95
258, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
259, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
260, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  95,  97
261, 40, 10, 1, 3000, 100,  99,  99, 100,  92,  96, 100,  96,  98
262, 40, 10, 1, 3000, 100, 100, 100, 100,  91,  95, 100,  95,  97
263, 40, 10, 1, 3000, 100, 100, 100, 100,  89,  94, 100,  94,  97
264, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
265, 40, 10, 1, 3000, 100,  97,  98, 100,  84,  92, 100,  90,  95
266, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
267, 40, 10, 1, 3000, 100, 100, 100, 100,  87,  93, 100,  93,  96
268, 40, 10, 1, 3000, 100,  99,  99, 100,  84,  92, 100,  92,  96
269, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  92,  96
270, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
271, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
272, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
273, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
274, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
275, 40, 10, 1, 3000, 100,  99,  99, 100,  82,  91, 100,  91,  95
276, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
277, 40, 10, 1, 3000, 100,  99,  99,  99,  83,  91,  99,  91,  95
278, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
279, 40, 10, 1, 3000, 100,  99,  99,  97,  84,  91,  98,  92,  95
280, 40, 10, 1, 3000, 100, 100, 100, 100,  91,  95, 100,  95,  97
281, 40, 10, 1, 3000, 100,  98,  99, 100,  83,  91, 100,  90,  95
282, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
283, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
284, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
285, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  91,  95
286, 40, 10, 1, 3000, 100,  98,  99, 100,  86,  93, 100,  92,  96
287, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
288, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
289, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
290, 40, 10, 1, 3000, 100,  97,  98, 100,  83,  91, 100,  90,  95
291, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
292, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
293, 40, 10, 1, 3000, 100,  97,  98, 100,  84,  92, 100,  90,  95
294, 40, 10, 1, 3000, 100,  98,  99, 100,  81,  90, 100,  89,  94
295, 40, 10, 1, 3000, 100,  98,  99, 100,  83,  91, 100,  90,  95
296, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
297, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
298, 40, 10, 1, 3000, 100, 100, 100, 100,  88,  94, 100,  94,  97
299, 40, 10, 1, 3000, 100,  99,  99, 100,  89,  94, 100,  94,  97
300, 40, 10, 1, 3000, 100,  99,  99,  88,  80,  84,  94,  90,  92
301, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  93,  96
302, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
303, 40, 10, 1, 3000, 100,  99,  99, 100,  85,  92, 100,  92,  96
304, 40, 10, 1, 3000, 100, 100, 100,  93,  82,  87,  96,  91,  93
305, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
306, 40, 10, 1, 3000, 100,  99,  99, 100,  88,  94, 100,  94,  97
307, 40, 10, 1, 3000, 100,  99,  99, 100,  90,  95, 100,  94,  97
308, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93,  96
309, 40, 10, 1, 3000, 100, 100, 100, 100,  90,  95, 100,  95,  97
310, 40, 10, 1, 3000, 100,  99,  99, 100,  86,  93, 100,  93,  96
311, 40, 10, 1, 3000, 100,  98,  99, 100,  85,  92, 100,  91,  95
312, 40, 10, 1, 3000, 100,  99,  99, 100,  87,  93, 100,  93, 
